time,Var0_sys0,Var1_sys0,Var2_sys0,Var3_sys0,Var4_sys0,Var0_sys1,Var1_sys1,Var2_sys1,Var3_sys1,Var4_sys1,Var0_sys2,Var1_sys2,Var2_sys2,Var3_sys2,Var4_sys2,Var0_sys3,Var1_sys3,Var2_sys3,Var3_sys3,Var4_sys3
2.9842,1.7751,1.73592,1.69001,1.35507,2.02494,1.7751,1.73592,1.69001,1.35507,2.02494,1.7751,1.73592,1.69001,1.35507,2.02494,1.7751,1.73592,1.69001,1.35507,2.02494
2.9847,1.77516,1.73598,1.69017,1.35517,2.02517,1.77516,1.73598,1.69017,1.35517,2.02517,1.77516,1.73598,1.69017,1.35517,2.02517,1.77516,1.73598,1.69017,1.35517,2.02517
2.9852,1.77521,1.73604,1.69033,1.35527,2.02539,1.77521,1.73604,1.69033,1.35527,2.02539,1.77521,1.73604,1.69033,1.35527,2.02539,1.77521,1.73604,1.69033,1.35527,2.02539
2.9857,1.77527,1.73611,1.69049,1.35537,2.02561,1.77527,1.73611,1.69049,1.35537,2.02561,1.77527,1.73611,1.69049,1.35537,2.02561,1.77527,1.73611,1.69049,1.35537,2.02561
2.9862,1.77533,1.73617,1.69065,1.35547,2.02583,1.77533,1.73617,1.69065,1.35547,2.02583,1.77533,1.73617,1.69065,1.35547,2.02583,1.77533,1.73617,1.69065,1.35547,2.02583
2.9867,1.77538,1.73623,1.69081,1.35557,2.02605,1.77538,1.73623,1.69081,1.35557,2.02605,1.77538,1.73623,1.69081,1.35557,2.02605,1.77538,1.73623,1.69081,1.35557,2.02605
2.9872,1.77544,1.73629,1.69097,1.35567,2.02627,1.77544,1.73629,1.69097,1.35567,2.02627,1.77544,1.73629,1.69097,1.35567,2.02627,1.77544,1.73629,1.69097,1.35567,2.02627
2.9877,1.77549,1.73636,1.69113,1.35577,2.02649,1.77549,1.73636,1.69113,1.35577,2.02649,1.77549,1.73636,1.69113,1.35577,2.02649,1.77549,1.73636,1.69113,1.35577,2.02649
2.9882,1.77555,1.73642,1.69129,1.35587,2.02671,1.77555,1.73642,1.69129,1.35587,2.02671,1.77555,1.73642,1.69129,1.35587,2.02671,1.77555,1.73642,1.69129,1.35587,2.02671
2.9887,1.77561,1.73648,1.69145,1.35597,2.02693,1.77561,1.73648,1.69145,1.35597,2.02693,1.77561,1.73648,1.69145,1.35597,2.02693,1.77561,1.73648,1.69145,1.35597,2.02693
2.9892,1.77566,1.73654,1.69161,1.35607,2.02716,1.77566,1.73654,1.69161,1.35607,2.02716,1.77566,1.73654,1.69161,1.35607,2.02716,1.77566,1.73654,1.69161,1.35607,2.02716
2.9897,1.77572,1.73661,1.69177,1.35617,2.02738,1.77572,1.73661,1.69177,1.35617,2.02738,1.77572,1.73661,1.69177,1.35617,2.02738,1.77572,1.73661,1.69177,1.35617,2.02738
2.9902,1.77577,1.73667,1.69193,1.35627,2.0276,1.77577,1.73667,1.69193,1.35627,2.0276,1.77577,1.73667,1.69193,1.35627,2.0276,1.77577,1.73667,1.69193,1.35627,2.0276
2.9907,1.77583,1.73673,1.69209,1.35637,2.02782,1.77583,1.73673,1.69209,1.35637,2.02782,1.77583,1.73673,1.69209,1.35637,2.02782,1.77583,1.73673,1.69209,1.35637,2.02782
2.9912,1.77589,1.73679,1.69225,1.35647,2.02804,1.77589,1.73679,1.69225,1.35647,2.02804,1.77589,1.73679,1.69225,1.35647,2.02804,1.77589,1.73679,1.69225,1.35647,2.02804
2.9917,1.77594,1.73686,1.69241,1.35657,2.02826,1.77594,1.73686,1.69241,1.35657,2.02826,1.77594,1.73686,1.69241,1.35657,2.02826,1.77594,1.73686,1.69241,1.35657,2.02826
2.9922,1.776,1.73692,1.69258,1.35667,2.02848,1.776,1.73692,1.69258,1.35667,2.02848,1.776,1.73692,1.69258,1.35667,2.02848,1.776,1.73692,1.69258,1.35667,2.02848
2.9927,1.77605,1.73698,1.69274,1.35677,2.0287,1.77605,1.73698,1.69274,1.35677,2.0287,1.77605,1.73698,1.69274,1.35677,2.0287,1.77605,1.73698,1.69274,1.35677,2.0287
2.9932,1.77611,1.73704,1.6929,1.35687,2.02893,1.77611,1.73704,1.6929,1.35687,2.02893,1.77611,1.73704,1.6929,1.35687,2.02893,1.77611,1.73704,1.6929,1.35687,2.02893
2.9937,1.77617,1.7371,1.69306,1.35697,2.02915,1.77617,1.7371,1.69306,1.35697,2.02915,1.77617,1.7371,1.69306,1.35697,2.02915,1.77617,1.7371,1.69306,1.35697,2.02915
2.9942,1.77622,1.73717,1.69322,1.35707,2.02937,1.77622,1.73717,1.69322,1.35707,2.02937,1.77622,1.73717,1.69322,1.35707,2.02937,1.77622,1.73717,1.69322,1.35707,2.02937
2.9947,1.77628,1.73723,1.69338,1.35717,2.02959,1.77628,1.73723,1.69338,1.35717,2.02959,1.77628,1.73723,1.69338,1.35717,2.02959,1.77628,1.73723,1.69338,1.35717,2.02959
2.9952,1.77633,1.73729,1.69354,1.35727,2.02981,1.77633,1.73729,1.69354,1.35727,2.02981,1.77633,1.73729,1.69354,1.35727,2.02981,1.77633,1.73729,1.69354,1.35727,2.02981
2.9957,1.77639,1.73735,1.6937,1.35737,2.03003,1.77639,1.73735,1.6937,1.35737,2.03003,1.77639,1.73735,1.6937,1.35737,2.03003,1.77639,1.73735,1.6937,1.35737,2.03003
2.9962,1.77645,1.73742,1.69386,1.35747,2.03025,1.77645,1.73742,1.69386,1.35747,2.03025,1.77645,1.73742,1.69386,1.35747,2.03025,1.77645,1.73742,1.69386,1.35747,2.03025
2.9967,1.7765,1.73748,1.69402,1.35757,2.03048,1.7765,1.73748,1.69402,1.35757,2.03048,1.7765,1.73748,1.69402,1.35757,2.03048,1.7765,1.73748,1.69402,1.35757,2.03048
2.9972,1.77656,1.73754,1.69418,1.35767,2.0307,1.77656,1.73754,1.69418,1.35767,2.0307,1.77656,1.73754,1.69418,1.35767,2.0307,1.77656,1.73754,1.69418,1.35767,2.0307
2.9977,1.77661,1.7376,1.69434,1.35776,2.03092,1.77661,1.7376,1.69434,1.35776,2.03092,1.77661,1.7376,1.69434,1.35776,2.03092,1.77661,1.7376,1.69434,1.35776,2.03092
2.9982,1.77667,1.73767,1.6945,1.35786,2.03114,1.77667,1.73767,1.6945,1.35786,2.03114,1.77667,1.73767,1.6945,1.35786,2.03114,1.77667,1.73767,1.6945,1.35786,2.03114
2.9987,1.77672,1.73773,1.69466,1.35796,2.03136,1.77672,1.73773,1.69466,1.35796,2.03136,1.77672,1.73773,1.69466,1.35796,2.03136,1.77672,1.73773,1.69466,1.35796,2.03136
2.9992,1.77678,1.73779,1.69482,1.35806,2.03158,1.77678,1.73779,1.69482,1.35806,2.03158,1.77678,1.73779,1.69482,1.35806,2.03158,1.77678,1.73779,1.69482,1.35806,2.03158
2.9997,1.77684,1.73785,1.69498,1.35816,2.0318,1.77684,1.73785,1.69498,1.35816,2.0318,1.77684,1.73785,1.69498,1.35816,2.0318,1.77684,1.73785,1.69498,1.35816,2.0318
3.0002,1.77689,1.73791,1.69514,1.35826,2.03203,1.77689,1.73791,1.69514,1.35826,2.03203,1.77689,1.73791,1.69514,1.35826,2.03203,1.77689,1.73791,1.69514,1.35826,2.03203
3.0007,1.77695,1.73798,1.69531,1.35836,2.03225,1.77695,1.73798,1.69531,1.35836,2.03225,1.77695,1.73798,1.69531,1.35836,2.03225,1.77695,1.73798,1.69531,1.35836,2.03225
3.0012,1.777,1.73804,1.69547,1.35846,2.03247,1.777,1.73804,1.69547,1.35846,2.03247,1.777,1.73804,1.69547,1.35846,2.03247,1.777,1.73804,1.69547,1.35846,2.03247
3.0017,1.77706,1.7381,1.69563,1.35856,2.03269,1.77706,1.7381,1.69563,1.35856,2.03269,1.77706,1.7381,1.69563,1.35856,2.03269,1.77706,1.7381,1.69563,1.35856,2.03269
3.0022,1.77712,1.73816,1.69579,1.35866,2.03291,1.77712,1.73816,1.69579,1.35866,2.03291,1.77712,1.73816,1.69579,1.35866,2.03291,1.77712,1.73816,1.69579,1.35866,2.03291
3.0027,1.77717,1.73822,1.69595,1.35876,2.03313,1.77717,1.73822,1.69595,1.35876,2.03313,1.77717,1.73822,1.69595,1.35876,2.03313,1.77717,1.73822,1.69595,1.35876,2.03313
3.0032,1.77723,1.73829,1.69611,1.35886,2.03336,1.77723,1.73829,1.69611,1.35886,2.03336,1.77723,1.73829,1.69611,1.35886,2.03336,1.77723,1.73829,1.69611,1.35886,2.03336
3.0037,1.77728,1.73835,1.69627,1.35896,2.03358,1.77728,1.73835,1.69627,1.35896,2.03358,1.77728,1.73835,1.69627,1.35896,2.03358,1.77728,1.73835,1.69627,1.35896,2.03358
3.0042,1.77734,1.73841,1.69643,1.35906,2.0338,1.77734,1.73841,1.69643,1.35906,2.0338,1.77734,1.73841,1.69643,1.35906,2.0338,1.77734,1.73841,1.69643,1.35906,2.0338
3.0047,1.77739,1.73847,1.69659,1.35916,2.03402,1.77739,1.73847,1.69659,1.35916,2.03402,1.77739,1.73847,1.69659,1.35916,2.03402,1.77739,1.73847,1.69659,1.35916,2.03402
3.0052,1.77745,1.73853,1.69675,1.35926,2.03424,1.77745,1.73853,1.69675,1.35926,2.03424,1.77745,1.73853,1.69675,1.35926,2.03424,1.77745,1.73853,1.69675,1.35926,2.03424
3.0057,1.7775,1.7386,1.69691,1.35936,2.03447,1.7775,1.7386,1.69691,1.35936,2.03447,1.7775,1.7386,1.69691,1.35936,2.03447,1.7775,1.7386,1.69691,1.35936,2.03447
3.0062,1.77756,1.73866,1.69707,1.35946,2.03469,1.77756,1.73866,1.69707,1.35946,2.03469,1.77756,1.73866,1.69707,1.35946,2.03469,1.77756,1.73866,1.69707,1.35946,2.03469
3.0067,1.77762,1.73872,1.69723,1.35956,2.03491,1.77762,1.73872,1.69723,1.35956,2.03491,1.77762,1.73872,1.69723,1.35956,2.03491,1.77762,1.73872,1.69723,1.35956,2.03491
3.0072,1.77767,1.73878,1.6974,1.35966,2.03513,1.77767,1.73878,1.6974,1.35966,2.03513,1.77767,1.73878,1.6974,1.35966,2.03513,1.77767,1.73878,1.6974,1.35966,2.03513
3.0077,1.77773,1.73884,1.69756,1.35976,2.03535,1.77773,1.73884,1.69756,1.35976,2.03535,1.77773,1.73884,1.69756,1.35976,2.03535,1.77773,1.73884,1.69756,1.35976,2.03535
3.0082,1.77778,1.73891,1.69772,1.35986,2.03557,1.77778,1.73891,1.69772,1.35986,2.03557,1.77778,1.73891,1.69772,1.35986,2.03557,1.77778,1.73891,1.69772,1.35986,2.03557
3.0087,1.77784,1.73897,1.69788,1.35996,2.0358,1.77784,1.73897,1.69788,1.35996,2.0358,1.77784,1.73897,1.69788,1.35996,2.0358,1.77784,1.73897,1.69788,1.35996,2.0358
3.0092,1.77789,1.73903,1.69804,1.36006,2.03602,1.77789,1.73903,1.69804,1.36006,2.03602,1.77789,1.73903,1.69804,1.36006,2.03602,1.77789,1.73903,1.69804,1.36006,2.03602
3.0097,1.77795,1.73909,1.6982,1.36016,2.03624,1.77795,1.73909,1.6982,1.36016,2.03624,1.77795,1.73909,1.6982,1.36016,2.03624,1.77795,1.73909,1.6982,1.36016,2.03624
3.0102,1.778,1.73915,1.69836,1.36026,2.03646,1.778,1.73915,1.69836,1.36026,2.03646,1.778,1.73915,1.69836,1.36026,2.03646,1.778,1.73915,1.69836,1.36026,2.03646
3.0107,1.77806,1.73922,1.69852,1.36036,2.03668,1.77806,1.73922,1.69852,1.36036,2.03668,1.77806,1.73922,1.69852,1.36036,2.03668,1.77806,1.73922,1.69852,1.36036,2.03668
3.0112,1.77812,1.73928,1.69868,1.36046,2.03691,1.77812,1.73928,1.69868,1.36046,2.03691,1.77812,1.73928,1.69868,1.36046,2.03691,1.77812,1.73928,1.69868,1.36046,2.03691
3.0117,1.77817,1.73934,1.69884,1.36056,2.03713,1.77817,1.73934,1.69884,1.36056,2.03713,1.77817,1.73934,1.69884,1.36056,2.03713,1.77817,1.73934,1.69884,1.36056,2.03713
3.0122,1.77823,1.7394,1.699,1.36066,2.03735,1.77823,1.7394,1.699,1.36066,2.03735,1.77823,1.7394,1.699,1.36066,2.03735,1.77823,1.7394,1.699,1.36066,2.03735
3.0127,1.77828,1.73946,1.69916,1.36076,2.03757,1.77828,1.73946,1.69916,1.36076,2.03757,1.77828,1.73946,1.69916,1.36076,2.03757,1.77828,1.73946,1.69916,1.36076,2.03757
3.0132,1.77834,1.73953,1.69933,1.36086,2.0378,1.77834,1.73953,1.69933,1.36086,2.0378,1.77834,1.73953,1.69933,1.36086,2.0378,1.77834,1.73953,1.69933,1.36086,2.0378
3.0137,1.77839,1.73959,1.69949,1.36096,2.03802,1.77839,1.73959,1.69949,1.36096,2.03802,1.77839,1.73959,1.69949,1.36096,2.03802,1.77839,1.73959,1.69949,1.36096,2.03802
3.0142,1.77845,1.73965,1.69965,1.36105,2.03824,1.77845,1.73965,1.69965,1.36105,2.03824,1.77845,1.73965,1.69965,1.36105,2.03824,1.77845,1.73965,1.69965,1.36105,2.03824
3.0147,1.7785,1.73971,1.69981,1.36115,2.03846,1.7785,1.73971,1.69981,1.36115,2.03846,1.7785,1.73971,1.69981,1.36115,2.03846,1.7785,1.73971,1.69981,1.36115,2.03846
3.0152,1.77856,1.73977,1.69997,1.36125,2.03868,1.77856,1.73977,1.69997,1.36125,2.03868,1.77856,1.73977,1.69997,1.36125,2.03868,1.77856,1.73977,1.69997,1.36125,2.03868
3.0157,1.77861,1.73983,1.70013,1.36135,2.03891,1.77861,1.73983,1.70013,1.36135,2.03891,1.77861,1.73983,1.70013,1.36135,2.03891,1.77861,1.73983,1.70013,1.36135,2.03891
3.0162,1.77867,1.7399,1.70029,1.36145,2.03913,1.77867,1.7399,1.70029,1.36145,2.03913,1.77867,1.7399,1.70029,1.36145,2.03913,1.77867,1.7399,1.70029,1.36145,2.03913
3.0167,1.77872,1.73996,1.70045,1.36155,2.03935,1.77872,1.73996,1.70045,1.36155,2.03935,1.77872,1.73996,1.70045,1.36155,2.03935,1.77872,1.73996,1.70045,1.36155,2.03935
3.0172,1.77878,1.74002,1.70061,1.36165,2.03957,1.77878,1.74002,1.70061,1.36165,2.03957,1.77878,1.74002,1.70061,1.36165,2.03957,1.77878,1.74002,1.70061,1.36165,2.03957
3.0177,1.77884,1.74008,1.70077,1.36175,2.0398,1.77884,1.74008,1.70077,1.36175,2.0398,1.77884,1.74008,1.70077,1.36175,2.0398,1.77884,1.74008,1.70077,1.36175,2.0398
3.0182,1.77889,1.74014,1.70093,1.36185,2.04002,1.77889,1.74014,1.70093,1.36185,2.04002,1.77889,1.74014,1.70093,1.36185,2.04002,1.77889,1.74014,1.70093,1.36185,2.04002
3.0187,1.77895,1.7402,1.7011,1.36195,2.04024,1.77895,1.7402,1.7011,1.36195,2.04024,1.77895,1.7402,1.7011,1.36195,2.04024,1.77895,1.7402,1.7011,1.36195,2.04024
3.0192,1.779,1.74027,1.70126,1.36205,2.04046,1.779,1.74027,1.70126,1.36205,2.04046,1.779,1.74027,1.70126,1.36205,2.04046,1.779,1.74027,1.70126,1.36205,2.04046
3.0197,1.77906,1.74033,1.70142,1.36215,2.04068,1.77906,1.74033,1.70142,1.36215,2.04068,1.77906,1.74033,1.70142,1.36215,2.04068,1.77906,1.74033,1.70142,1.36215,2.04068
3.0202,1.77911,1.74039,1.70158,1.36225,2.04091,1.77911,1.74039,1.70158,1.36225,2.04091,1.77911,1.74039,1.70158,1.36225,2.04091,1.77911,1.74039,1.70158,1.36225,2.04091
3.0207,1.77917,1.74045,1.70174,1.36235,2.04113,1.77917,1.74045,1.70174,1.36235,2.04113,1.77917,1.74045,1.70174,1.36235,2.04113,1.77917,1.74045,1.70174,1.36235,2.04113
3.0212,1.77922,1.74051,1.7019,1.36245,2.04135,1.77922,1.74051,1.7019,1.36245,2.04135,1.77922,1.74051,1.7019,1.36245,2.04135,1.77922,1.74051,1.7019,1.36245,2.04135
3.0217,1.77928,1.74057,1.70206,1.36255,2.04157,1.77928,1.74057,1.70206,1.36255,2.04157,1.77928,1.74057,1.70206,1.36255,2.04157,1.77928,1.74057,1.70206,1.36255,2.04157
3.0222,1.77933,1.74064,1.70222,1.36265,2.0418,1.77933,1.74064,1.70222,1.36265,2.0418,1.77933,1.74064,1.70222,1.36265,2.0418,1.77933,1.74064,1.70222,1.36265,2.0418
3.0227,1.77939,1.7407,1.70238,1.36275,2.04202,1.77939,1.7407,1.70238,1.36275,2.04202,1.77939,1.7407,1.70238,1.36275,2.04202,1.77939,1.7407,1.70238,1.36275,2.04202
3.0232,1.77944,1.74076,1.70255,1.36285,2.04224,1.77944,1.74076,1.70255,1.36285,2.04224,1.77944,1.74076,1.70255,1.36285,2.04224,1.77944,1.74076,1.70255,1.36285,2.04224
3.0237,1.7795,1.74082,1.70271,1.36295,2.04246,1.7795,1.74082,1.70271,1.36295,2.04246,1.7795,1.74082,1.70271,1.36295,2.04246,1.7795,1.74082,1.70271,1.36295,2.04246
3.0242,1.77955,1.74088,1.70287,1.36305,2.04269,1.77955,1.74088,1.70287,1.36305,2.04269,1.77955,1.74088,1.70287,1.36305,2.04269,1.77955,1.74088,1.70287,1.36305,2.04269
3.0247,1.77961,1.74094,1.70303,1.36315,2.04291,1.77961,1.74094,1.70303,1.36315,2.04291,1.77961,1.74094,1.70303,1.36315,2.04291,1.77961,1.74094,1.70303,1.36315,2.04291
3.0252,1.77966,1.741,1.70319,1.36325,2.04313,1.77966,1.741,1.70319,1.36325,2.04313,1.77966,1.741,1.70319,1.36325,2.04313,1.77966,1.741,1.70319,1.36325,2.04313
3.0257,1.77972,1.74107,1.70335,1.36335,2.04336,1.77972,1.74107,1.70335,1.36335,2.04336,1.77972,1.74107,1.70335,1.36335,2.04336,1.77972,1.74107,1.70335,1.36335,2.04336
3.0262,1.77977,1.74113,1.70351,1.36345,2.04358,1.77977,1.74113,1.70351,1.36345,2.04358,1.77977,1.74113,1.70351,1.36345,2.04358,1.77977,1.74113,1.70351,1.36345,2.04358
3.0267,1.77983,1.74119,1.70367,1.36355,2.0438,1.77983,1.74119,1.70367,1.36355,2.0438,1.77983,1.74119,1.70367,1.36355,2.0438,1.77983,1.74119,1.70367,1.36355,2.0438
3.0272,1.77988,1.74125,1.70383,1.36365,2.04402,1.77988,1.74125,1.70383,1.36365,2.04402,1.77988,1.74125,1.70383,1.36365,2.04402,1.77988,1.74125,1.70383,1.36365,2.04402
3.0277,1.77994,1.74131,1.704,1.36375,2.04425,1.77994,1.74131,1.704,1.36375,2.04425,1.77994,1.74131,1.704,1.36375,2.04425,1.77994,1.74131,1.704,1.36375,2.04425
3.0282,1.77999,1.74137,1.70416,1.36385,2.04447,1.77999,1.74137,1.70416,1.36385,2.04447,1.77999,1.74137,1.70416,1.36385,2.04447,1.77999,1.74137,1.70416,1.36385,2.04447
3.0287,1.78005,1.74143,1.70432,1.36394,2.04469,1.78005,1.74143,1.70432,1.36394,2.04469,1.78005,1.74143,1.70432,1.36394,2.04469,1.78005,1.74143,1.70432,1.36394,2.04469
3.0292,1.7801,1.7415,1.70448,1.36404,2.04491,1.7801,1.7415,1.70448,1.36404,2.04491,1.7801,1.7415,1.70448,1.36404,2.04491,1.7801,1.7415,1.70448,1.36404,2.04491
3.0297,1.78016,1.74156,1.70464,1.36414,2.04514,1.78016,1.74156,1.70464,1.36414,2.04514,1.78016,1.74156,1.70464,1.36414,2.04514,1.78016,1.74156,1.70464,1.36414,2.04514
3.0302,1.78021,1.74162,1.7048,1.36424,2.04536,1.78021,1.74162,1.7048,1.36424,2.04536,1.78021,1.74162,1.7048,1.36424,2.04536,1.78021,1.74162,1.7048,1.36424,2.04536
3.0307,1.78027,1.74168,1.70496,1.36434,2.04558,1.78027,1.74168,1.70496,1.36434,2.04558,1.78027,1.74168,1.70496,1.36434,2.04558,1.78027,1.74168,1.70496,1.36434,2.04558
3.0312,1.78032,1.74174,1.70512,1.36444,2.04581,1.78032,1.74174,1.70512,1.36444,2.04581,1.78032,1.74174,1.70512,1.36444,2.04581,1.78032,1.74174,1.70512,1.36444,2.04581
3.0317,1.78038,1.7418,1.70529,1.36454,2.04603,1.78038,1.7418,1.70529,1.36454,2.04603,1.78038,1.7418,1.70529,1.36454,2.04603,1.78038,1.7418,1.70529,1.36454,2.04603
3.0322,1.78043,1.74186,1.70545,1.36464,2.04625,1.78043,1.74186,1.70545,1.36464,2.04625,1.78043,1.74186,1.70545,1.36464,2.04625,1.78043,1.74186,1.70545,1.36464,2.04625
3.0327,1.78049,1.74192,1.70561,1.36474,2.04647,1.78049,1.74192,1.70561,1.36474,2.04647,1.78049,1.74192,1.70561,1.36474,2.04647,1.78049,1.74192,1.70561,1.36474,2.04647
3.0332,1.78054,1.74199,1.70577,1.36484,2.0467,1.78054,1.74199,1.70577,1.36484,2.0467,1.78054,1.74199,1.70577,1.36484,2.0467,1.78054,1.74199,1.70577,1.36484,2.0467
3.0337,1.7806,1.74205,1.70593,1.36494,2.04692,1.7806,1.74205,1.70593,1.36494,2.04692,1.7806,1.74205,1.70593,1.36494,2.04692,1.7806,1.74205,1.70593,1.36494,2.04692
3.0342,1.78065,1.74211,1.70609,1.36504,2.04714,1.78065,1.74211,1.70609,1.36504,2.04714,1.78065,1.74211,1.70609,1.36504,2.04714,1.78065,1.74211,1.70609,1.36504,2.04714
3.0347,1.78071,1.74217,1.70625,1.36514,2.04737,1.78071,1.74217,1.70625,1.36514,2.04737,1.78071,1.74217,1.70625,1.36514,2.04737,1.78071,1.74217,1.70625,1.36514,2.04737
3.0352,1.78076,1.74223,1.70641,1.36524,2.04759,1.78076,1.74223,1.70641,1.36524,2.04759,1.78076,1.74223,1.70641,1.36524,2.04759,1.78076,1.74223,1.70641,1.36524,2.04759
3.0357,1.78082,1.74229,1.70658,1.36534,2.04781,1.78082,1.74229,1.70658,1.36534,2.04781,1.78082,1.74229,1.70658,1.36534,2.04781,1.78082,1.74229,1.70658,1.36534,2.04781
3.0362,1.78087,1.74235,1.70674,1.36544,2.04804,1.78087,1.74235,1.70674,1.36544,2.04804,1.78087,1.74235,1.70674,1.36544,2.04804,1.78087,1.74235,1.70674,1.36544,2.04804
3.0367,1.78093,1.74241,1.7069,1.36554,2.04826,1.78093,1.74241,1.7069,1.36554,2.04826,1.78093,1.74241,1.7069,1.36554,2.04826,1.78093,1.74241,1.7069,1.36554,2.04826
3.0372,1.78098,1.74248,1.70706,1.36564,2.04848,1.78098,1.74248,1.70706,1.36564,2.04848,1.78098,1.74248,1.70706,1.36564,2.04848,1.78098,1.74248,1.70706,1.36564,2.04848
3.0377,1.78104,1.74254,1.70722,1.36574,2.0487,1.78104,1.74254,1.70722,1.36574,2.0487,1.78104,1.74254,1.70722,1.36574,2.0487,1.78104,1.74254,1.70722,1.36574,2.0487
3.0382,1.78109,1.7426,1.70738,1.36584,2.04893,1.78109,1.7426,1.70738,1.36584,2.04893,1.78109,1.7426,1.70738,1.36584,2.04893,1.78109,1.7426,1.70738,1.36584,2.04893
3.0387,1.78115,1.74266,1.70754,1.36594,2.04915,1.78115,1.74266,1.70754,1.36594,2.04915,1.78115,1.74266,1.70754,1.36594,2.04915,1.78115,1.74266,1.70754,1.36594,2.04915
3.0392,1.7812,1.74272,1.70771,1.36604,2.04937,1.7812,1.74272,1.70771,1.36604,2.04937,1.7812,1.74272,1.70771,1.36604,2.04937,1.7812,1.74272,1.70771,1.36604,2.04937
3.0397,1.78125,1.74278,1.70787,1.36614,2.0496,1.78125,1.74278,1.70787,1.36614,2.0496,1.78125,1.74278,1.70787,1.36614,2.0496,1.78125,1.74278,1.70787,1.36614,2.0496
3.0402,1.78131,1.74284,1.70803,1.36624,2.04982,1.78131,1.74284,1.70803,1.36624,2.04982,1.78131,1.74284,1.70803,1.36624,2.04982,1.78131,1.74284,1.70803,1.36624,2.04982
3.0407,1.78136,1.7429,1.70819,1.36634,2.05004,1.78136,1.7429,1.70819,1.36634,2.05004,1.78136,1.7429,1.70819,1.36634,2.05004,1.78136,1.7429,1.70819,1.36634,2.05004
3.0412,1.78142,1.74296,1.70835,1.36644,2.05027,1.78142,1.74296,1.70835,1.36644,2.05027,1.78142,1.74296,1.70835,1.36644,2.05027,1.78142,1.74296,1.70835,1.36644,2.05027
3.0417,1.78147,1.74302,1.70851,1.36653,2.05049,1.78147,1.74302,1.70851,1.36653,2.05049,1.78147,1.74302,1.70851,1.36653,2.05049,1.78147,1.74302,1.70851,1.36653,2.05049
3.0422,1.78153,1.74309,1.70867,1.36663,2.05071,1.78153,1.74309,1.70867,1.36663,2.05071,1.78153,1.74309,1.70867,1.36663,2.05071,1.78153,1.74309,1.70867,1.36663,2.05071
3.0427,1.78158,1.74315,1.70884,1.36673,2.05094,1.78158,1.74315,1.70884,1.36673,2.05094,1.78158,1.74315,1.70884,1.36673,2.05094,1.78158,1.74315,1.70884,1.36673,2.05094
3.0432,1.78164,1.74321,1.709,1.36683,2.05116,1.78164,1.74321,1.709,1.36683,2.05116,1.78164,1.74321,1.709,1.36683,2.05116,1.78164,1.74321,1.709,1.36683,2.05116
3.0437,1.78169,1.74327,1.70916,1.36693,2.05138,1.78169,1.74327,1.70916,1.36693,2.05138,1.78169,1.74327,1.70916,1.36693,2.05138,1.78169,1.74327,1.70916,1.36693,2.05138
3.0442,1.78175,1.74333,1.70932,1.36703,2.05161,1.78175,1.74333,1.70932,1.36703,2.05161,1.78175,1.74333,1.70932,1.36703,2.05161,1.78175,1.74333,1.70932,1.36703,2.05161
3.0447,1.7818,1.74339,1.70948,1.36713,2.05183,1.7818,1.74339,1.70948,1.36713,2.05183,1.7818,1.74339,1.70948,1.36713,2.05183,1.7818,1.74339,1.70948,1.36713,2.05183
3.0452,1.78186,1.74345,1.70964,1.36723,2.05205,1.78186,1.74345,1.70964,1.36723,2.05205,1.78186,1.74345,1.70964,1.36723,2.05205,1.78186,1.74345,1.70964,1.36723,2.05205
3.0457,1.78191,1.74351,1.7098,1.36733,2.05228,1.78191,1.74351,1.7098,1.36733,2.05228,1.78191,1.74351,1.7098,1.36733,2.05228,1.78191,1.74351,1.7098,1.36733,2.05228
3.0462,1.78196,1.74357,1.70997,1.36743,2.0525,1.78196,1.74357,1.70997,1.36743,2.0525,1.78196,1.74357,1.70997,1.36743,2.0525,1.78196,1.74357,1.70997,1.36743,2.0525
3.0467,1.78202,1.74363,1.71013,1.36753,2.05272,1.78202,1.74363,1.71013,1.36753,2.05272,1.78202,1.74363,1.71013,1.36753,2.05272,1.78202,1.74363,1.71013,1.36753,2.05272
3.0472,1.78207,1.74369,1.71029,1.36763,2.05295,1.78207,1.74369,1.71029,1.36763,2.05295,1.78207,1.74369,1.71029,1.36763,2.05295,1.78207,1.74369,1.71029,1.36763,2.05295
3.0477,1.78213,1.74376,1.71045,1.36773,2.05317,1.78213,1.74376,1.71045,1.36773,2.05317,1.78213,1.74376,1.71045,1.36773,2.05317,1.78213,1.74376,1.71045,1.36773,2.05317
3.0482,1.78218,1.74382,1.71061,1.36783,2.05339,1.78218,1.74382,1.71061,1.36783,2.05339,1.78218,1.74382,1.71061,1.36783,2.05339,1.78218,1.74382,1.71061,1.36783,2.05339
3.0487,1.78224,1.74388,1.71077,1.36793,2.05362,1.78224,1.74388,1.71077,1.36793,2.05362,1.78224,1.74388,1.71077,1.36793,2.05362,1.78224,1.74388,1.71077,1.36793,2.05362
3.0492,1.78229,1.74394,1.71093,1.36803,2.05384,1.78229,1.74394,1.71093,1.36803,2.05384,1.78229,1.74394,1.71093,1.36803,2.05384,1.78229,1.74394,1.71093,1.36803,2.05384
3.0497,1.78235,1.744,1.7111,1.36813,2.05407,1.78235,1.744,1.7111,1.36813,2.05407,1.78235,1.744,1.7111,1.36813,2.05407,1.78235,1.744,1.7111,1.36813,2.05407
