stream,lat_index,lon_index
420576082,29,40
420575270,29,40
420575462,29,40
420574875,29,40
420574255,29,40
420574066,29,41
420579471,29,41
420579700,29,41
420577549,29,41
420577337,29,41
420579472,29,41
420579027,29,41
420578195,29,41
420578613,29,41
420578197,29,41
420578196,29,41
420577105,29,41
420577338,29,41
420576470,29,41
420576669,29,41
420576266,29,41
420574877,29,41
420575697,29,41
420576087,29,41
420576265,29,41
420575093,29,41
420574876,29,41
420574670,29,41
420574256,29,41
420574257,28,41
420573442,28,41
420573650,28,41
420572445,28,41
420572845,28,41
420572640,28,41
420571807,28,41
420571400,28,41
420572446,28,41
420571399,28,41
420571808,28,41
420571401,28,41
420574258,28,41
420578417,29,41
420578415,29,41
420577104,29,41
420577548,29,41
420576668,29,41
420575696,29,41
420576873,29,41
420576086,29,41
420575463,29,41
420575272,29,41
420575092,29,41
420575271,29,41
420574475,29,41
420574474,29,41
420573852,28,41
420572844,28,41
420573441,28,41
420573853,28,41
420572842,28,41
420572843,28,41
420572020,28,41
420572249,28,41
420571185,28,41
420571184,28,41
420570806,28,41
420570214,28,41
420569788,28,41
420569157,28,41
420568729,28,41
420568321,28,41
420568515,28,41
420567689,28,41
420573254,28,41
420573440,28,41
420573253,28,40
420573044,28,41
420573043,28,41
420572840,28,41
420572639,28,40
420572841,28,41
420572248,28,40
420572443,28,41
420572444,28,41
420571398,28,41
420571806,28,41
420570987,28,41
420571805,28,40
420570805,28,40
420571602,28,41
420571804,28,40
420570591,28,41
420571601,28,40
420570804,28,40
420570803,28,40
420570986,28,40
420570405,28,41
420570802,28,40
420570406,28,41
420570213,28,40
420570002,28,41
420569371,28,40
420569583,28,40
420569156,28,41
420569584,28,41
420568940,28,41
420567888,28,40
420572447,28,41
420571402,28,41
420572250,28,41
420570808,28,41
420570216,28,41
420569589,28,41
420570004,28,41
420569588,28,41
420567691,28,41
420568731,28,41
420569373,28,41
420568732,28,41
420568518,28,41
420568323,28,41
420568107,28,41
420567491,28,41
420567692,28,41
420567693,28,41
420567258,28,41
420567257,28,41
420566848,28,41
420566639,28,41
420566207,28,41
420566206,28,41
420565794,28,41
420565575,28,41
420566208,28,41
420570592,28,41
420570807,28,41
420569587,28,41
420570215,28,41
420570003,28,41
420569372,28,41
420569586,28,41
420568941,28,41
420569585,28,41
420569158,28,41
420568516,28,41
420568730,28,41
420568322,28,41
420568517,28,41
420567256,28,41
420567070,28,41
420566411,28,41
420560033,28,41
420560467,28,41
420561477,28,41
420562126,28,41
420563860,28,41
420559816,28,41
420561275,28,41
420561890,28,41
420561276,28,41
420562127,28,41
420563430,28,41
420560870,28,41
420561074,28,41
420564082,28,41
420561478,28,41
420562993,28,41
420560871,28,41
420563431,28,41
420562994,28,41
420561696,28,41
420560663,28,41
420561277,28,41
420562547,28,41
420562770,28,41
420560872,28,41
420562128,28,41
420564475,28,41
420564476,28,41
420565143,28,41
420565144,28,41
420565145,28,41
420565146,28,41
420565359,28,41
420565571,28,41
420565572,28,41
420565573,28,41
420560869,28,41
420564081,28,41
420565793,28,41
420565988,28,41
420565990,28,41
420565991,28,41
420566638,28,41
420567690,28,41
420567255,28,40
420566410,28,41
420566205,28,41
420566847,28,40
420566409,28,40
420565357,28,41
420565989,28,41
420566637,28,40
420565791,28,40
420565987,28,40
420565792,28,41
420565358,28,41
420565570,28,40
420564698,28,40
420564474,28,40
420564914,28,41
420564080,28,41
420564287,28,41
420564473,28,40
420565576,28,41
420565992,28,41
420565148,28,41
420564916,28,41
420565147,28,41
420564699,28,41
420564288,28,41
420564915,28,41
420564477,28,41
420563432,28,41
420564289,28,41
420563863,28,41
420563862,28,41
420563861,28,41
420564083,28,41
420563433,28,41
420563638,28,41
420562335,28,41
420562130,28,41
420561893,28,41
420563233,28,41
420561892,28,41
420562336,28,41
420562131,28,41
420561891,28,41
420560873,28,41
420562129,28,41
420561075,28,41
420560252,28,41
420559371,28,41
420559158,28,41
420559818,28,41
420560251,28,41
420560034,28,41
420565574,28,41
420564286,28,40
420563637,28,41
420564079,28,40
420563428,28,40
420563230,28,40
420562125,28,40
420563429,28,40
420562769,28,41
420562768,28,40
420562334,28,40
420561888,28,41
420563231,28,41
420562546,28,41
420562992,28,41
420562545,28,41
420560868,28,41
420562544,28,41
420561889,28,41
420561476,28,41
420561475,28,41
420560466,28,41
420575087,29,40
420575086,29,40
420575454,29,40
420574871,29,40
420574468,29,40
420574065,29,40
420574064,29,40
420573645,28,40
420573644,28,40
420572839,28,40
420573646,28,40
420571180,28,40
420570982,28,40
420570981,28,40
420571598,28,40
420571597,28,40
420570209,28,40
420569784,28,40
420569785,28,40
420575088,29,40
420574471,29,40
420573252,28,40
420574469,29,40
420574873,29,40
420574470,29,40
420573849,28,40
420573850,28,40
420573251,28,40
420574254,28,40
420573647,28,40
420573040,28,40
420571801,28,40
420572246,28,40
420572441,28,40
420573041,28,40
420571599,28,40
420572638,28,40
420570589,28,40
420572247,28,40
420571802,28,40
420571395,28,40
420571182,28,40
420569999,28,40
420570984,28,40
420570211,28,40
420570212,28,40
420569786,28,40
420570983,28,40
420571181,28,40
420570210,28,40
420574668,29,40
420575267,29,40
420574467,29,40
420574063,29,40
420574870,29,40
420574669,29,40
420573848,28,40
420573039,28,40
420572439,28,40
420572440,28,40
420571800,28,40
420571799,28,40
420571394,28,40
420570586,28,39
420571179,28,40
420570800,28,40
420570980,28,40
420569997,28,40
420570208,28,40
420570799,28,40
420569995,28,40
420570588,28,40
420570587,28,40
420569996,28,40
420569581,28,40
420572442,28,40
420572019,28,40
420571803,28,40
420572018,28,40
420570985,28,40
420570801,28,40
420571396,28,40
420571600,28,40
420571397,28,40
420570404,28,40
420570590,28,40
420571183,28,40
420569787,28,40
420570001,28,40
420570403,28,40
420570000,28,40
420569370,28,40
420568939,28,40
420569155,28,40
420568728,28,40
420568320,28,40
420568727,28,40
420568106,28,40
420568105,28,40
420566636,28,40
420567068,28,40
420566846,28,40
420566635,28,40
420567069,28,40
420566634,28,40
420569582,28,40
420569998,28,40
420568936,28,40
420569369,28,40
420569154,28,40
420568935,28,40
420568100,28,40
420568101,28,40
420568724,28,40
420567885,28,40
420568316,28,40
420567686,28,40
420567886,28,40
420567487,28,40
420567253,28,40
420567254,28,40
420567065,28,40
420567064,28,40
420566630,28,40
420565788,28,40
420566402,28,40
420566403,28,40
420566201,28,40
420566631,28,40
420565141,28,40
420565354,28,40
420565787,28,40
420565140,28,40
420565786,28,40
420565139,28,40
420568725,28,40
420568726,28,40
420568938,28,40
420568103,28,40
420568512,28,40
420568937,28,40
420568319,28,40
420568514,28,40
420568513,28,40
420568318,28,40
420567688,28,40
420568317,28,40
420568102,28,40
420567490,28,40
420567887,28,40
420567687,28,40
420567489,28,40
420567067,28,40
420567488,28,40
420567066,28,40
420566632,28,40
420566405,28,40
420566202,28,40
420565789,28,40
420565355,28,40
420565985,28,40
420565142,28,40
420566404,28,40
420568104,28,40
420566633,28,40
420568098,28,40
420567684,28,40
420568099,28,40
420567063,28,40
420568097,28,40
420567061,28,40
420567682,28,40
420567685,28,40
420567486,28,40
420567683,28,40
420567062,28,40
420567485,28,40
420567060,28,40
420565984,28,40
420566401,28,40
420566629,28,40
420565983,28,40
420554031,28,40
420552573,28,40
420555107,28,40
420559156,28,40
420564472,28,40
420559591,28,40
420556214,28,40
420556604,28,40
420557256,28,40
420560249,28,40
420556408,28,40
420557255,28,40
420558104,28,40
420559157,28,40
420553407,28,40
420554253,28,40
420561887,28,40
420560247,28,40
420558761,28,40
420558540,28,40
420558760,28,40
420557478,28,40
420550717,28,40
420560031,28,40
420558541,28,40
420557873,28,40
420557477,28,40
420551139,28,40
420560248,28,40
420560032,28,40
420557476,28,40
420558105,28,40
420559366,28,40
420558759,28,40
420550088,28,40
420552349,28,40
420548910,28,40
420564078,28,40
420565986,28,40
420566203,28,40
420566204,28,40
420566408,28,40
420558325,28,40
420566406,28,40
420566407,28,40
420565790,28,40
420565569,28,40
420565356,28,40
420564913,28,40
420564076,28,40
420564077,28,40
420564075,28,40
420562988,28,40
420563227,28,40
420563859,28,40
420562989,28,40
420563228,28,40
420562991,28,40
420563229,28,40
420562990,28,40
420561695,28,40
420562767,28,40
420561694,28,40
420562124,28,40
420561474,28,40
420561473,28,40
420561073,28,40
420560030,28,40
420559589,28,40
420559815,28,40
420558103,28,40
420558972,28,40
420564283,28,40
420564912,28,40
420564471,28,40
420564470,28,40
420564284,28,40
420563858,28,40
420564285,28,40
420563636,28,40
420564073,28,40
420564074,28,40
420563427,28,40
420562986,28,40
420562987,28,40
420562766,28,40
420562765,28,40
420562764,28,40
420562333,28,40
420565352,28,40
420565353,28,40
420564911,28,40
420565138,28,40
420564697,28,40
420564071,28,40
420564282,28,40
420564072,28,40
420563857,28,40
420563226,28,40
420563225,28,40
420562984,28,40
420562762,28,40
420562543,28,40
420562985,28,40
420562542,28,40
420562763,28,40
420562121,28,40
420562332,28,40
420561271,28,40
420562122,28,40
420561690,28,40
420561272,28,40
420560464,28,40
420560661,28,40
420560465,28,40
420560028,28,40
420559813,28,40
420559588,28,40
420559812,28,40
420559362,28,40
420561268,28,39
420562117,28,39
420559360,28,39
420562330,28,39
420564468,28,39
420557868,28,39
420562118,28,39
420558100,28,39
420563424,28,39
420562540,28,39
420561269,28,39
420558755,28,39
420558756,28,39
420559586,28,39
420558757,28,39
420559587,28,39
420563425,28,39
420558533,28,40
420563223,28,40
420564694,28,39
420564695,28,39
420564907,28,39
420565351,28,39
420564696,28,40
420564910,28,40
420564469,28,40
420563635,28,40
420563634,28,40
420562983,28,40
420563426,28,40
420563856,28,40
420563224,28,40
420562120,28,40
420562761,28,40
420562760,28,40
420562331,28,40
420562119,28,40
420562541,28,40
420561689,28,40
420561688,28,40
420561071,28,40
420560658,28,40
420561472,28,40
420561270,28,40
420561072,28,40
420560659,28,40
420560660,28,40
420560463,28,40
420560657,28,40
420558535,28,40
420559811,28,40
420559810,28,40
420558101,28,40
420557870,28,40
420559153,28,40
420558319,28,40
420558320,28,40
420561886,28,40
420562123,28,40
420561692,28,40
420561693,28,40
420561691,28,40
420560867,28,40
420561273,28,40
420561274,28,40
420560662,28,40
420559814,28,40
420560029,28,40
420559364,28,40
420559154,28,40
420559365,28,40
420559363,28,40
420559155,28,40
420558971,28,40
420558758,28,40
420558537,28,40
420558539,28,40
420558538,28,40
420558322,28,40
420558323,28,40
420558324,28,40
420557655,28,40
420558969,28,40
420558968,28,40
420558970,28,40
420558536,28,40
420558321,28,40
420557654,28,40
420557871,28,40
420557251,28,40
420558102,28,40
420557473,28,40
420557252,28,40
420556599,28,40
420557031,28,40
420556213,28,40
420555104,28,40
420557032,28,40
420556600,28,40
420556405,28,40
420556406,28,40
420555990,28,40
420554896,28,40
420555534,28,40
420555778,28,40
420555105,28,40
420554475,28,40
420554673,28,40
420554028,28,40
420553000,28,40
420552799,28,40
420553213,28,40
420552346,28,40
420553214,28,40
420552133,28,40
420552134,28,40
420557029,28,39
420557869,28,40
420557250,28,40
420557249,28,39
420557472,28,40
420556802,28,40
420556403,28,40
420555777,28,40
420555299,28,39
420556598,28,40
420555776,28,40
420556404,28,40
420555532,28,40
420555101,28,40
420555989,28,40
420555533,28,40
420555102,28,40
420554672,28,40
420554472,28,40
420554473,28,40
420555103,28,40
420554474,28,40
420553606,28,40
420553605,28,40
420554248,28,40
420554027,28,40
420557872,28,40
420557474,28,40
420557475,28,40
420557254,28,40
420556605,28,40
420556806,28,40
420557034,28,40
420556804,28,40
420556805,28,40
420555992,28,40
420555781,28,40
420555536,28,40
420555780,28,40
420555302,28,40
420554477,28,40
420554675,28,40
420554899,28,40
420554252,28,40
420553820,28,40
420554029,28,40
420554030,28,40
420552348,28,40
420554251,28,40
420553215,28,40
420552136,28,40
420552347,28,40
420556602,28,40
420557656,28,40
420556407,28,40
420557033,28,40
420556803,28,40
420557253,28,40
420556603,28,40
420556601,28,40
420555991,28,40
420555779,28,40
420555535,28,40
420555300,28,40
420555106,28,40
420554897,28,40
420554476,28,40
420555301,28,40
420553607,28,40
420554898,28,40
420554249,28,40
420554674,28,40
420554250,28,40
420553609,28,40
420552135,28,40
420553406,28,40
420552572,28,40
420551938,28,40
420553608,28,40
420551937,28,40
420551714,28,40
420552571,28,40
420553404,28,40
420553405,28,40
420553212,28,40
420552797,28,40
420551936,28,40
420552798,28,40
420551713,28,40
420552132,28,40
420551334,28,40
420551138,28,40
420550297,28,40
420549510,28,40
420548909,28,39
420549121,28,39
420549122,27,40
420548465,27,40
420548697,27,40
420548254,27,40
420548464,27,40
420548252,27,39
420547219,27,40
420546209,27,40
420547424,27,40
420546208,27,40
420547016,27,40
420546206,27,40
420546207,27,40
420545588,27,40
420545589,27,40
420545800,27,40
420551335,28,40
420550298,28,40
420549701,28,40
420550085,28,40
420549511,28,40
420549123,28,40
420548698,28,40
420545801,27,40
420548466,27,40
420547861,27,40
420547425,27,40
420547427,27,40
420547426,27,40
420546811,27,40
420546607,27,40
420546210,27,40
420545802,27,40
420544720,27,40
420544154,27,40
420544354,27,40
420544529,27,40
420547429,27,40
420543765,27,40
420546610,27,40
420544157,27,40
420548468,27,40
420545591,27,40
420548257,28,40
420544954,27,40
420545592,27,40
420544158,27,40
420547863,27,40
420549703,28,40
420546406,27,40
420544955,27,40
420547018,27,40
420547639,27,40
420545373,27,40
420549704,28,40
420548258,27,40
420547640,27,40
420546814,27,40
420548259,27,40
420549898,28,40
420549899,28,40
420550086,28,40
420550087,28,40
420550507,28,40
420547641,27,40
420550715,28,40
420550716,28,40
420549702,28,40
420550299,28,40
420549897,28,40
420550300,28,40
420549124,27,40
420548699,27,40
420548467,27,40
420548255,27,40
420548256,27,40
420547638,27,40
420546813,27,40
420547862,27,40
420547428,27,40
420546608,27,40
420547017,27,40
420546609,27,40
420546812,27,40
420546211,27,40
420545978,27,40
420545803,27,40
420545804,27,40
420545372,27,40
420545979,27,40
420545590,27,40
420545149,27,40
420544528,27,40
420544355,27,40
420543963,27,40
420543961,27,40
420543551,27,40
420543962,27,40
420551336,28,40
420560874,28,41
420557878,28,41
420558112,28,41
420558766,28,41
420558328,28,41
420559592,28,41
420557879,28,41
420558113,28,41
420560664,28,41
420560468,28,41
420558329,28,41
420558975,28,41
420560035,28,41
420560665,28,41
420557258,28,41
420559369,28,41
420558545,28,41
420559370,28,41
420561076,28,41
420563232,28,41
420569159,28,41
420571603,28,41
420572448,28,41
420572641,28,41
420572846,28,41
420573651,28,41
420574259,29,41
420572253,28,42
420571811,28,42
420572021,28,41
420572642,28,42
420571608,28,42
420572252,28,42
420571810,28,42
420571404,28,42
420572022,28,42
420571812,28,42
420570596,28,42
420571605,28,41
420571607,28,42
420571190,28,42
420571188,28,41
420571191,28,42
420571189,28,42
420570810,28,42
420569591,28,42
420570989,28,41
420570407,28,41
420570597,28,42
420570408,28,41
420570007,28,42
420569789,28,41
420570218,28,42
420570217,28,42
420569791,28,41
420569161,28,42
420571405,28,42
420570814,28,42
420570600,28,42
420569592,28,42
420570990,28,42
420570601,28,42
420570010,28,42
420569795,28,42
420569593,28,42
420568329,28,42
420569794,28,42
420568111,28,42
420567894,28,42
420568735,28,42
420568330,28,42
420567494,28,42
420568523,28,42
420568522,28,42
420568110,28,42
420566210,28,42
420566417,28,42
420567893,28,42
420567892,28,42
420566209,28,42
420567260,28,42
420565997,28,42
420565999,28,42
420565996,28,42
420565998,28,42
420565365,28,42
420564923,28,42
420571814,28,42
420571813,28,42
420572451,28,42
420571815,28,42
420571407,28,42
420571613,28,42
420571614,28,42
420571196,28,42
420571197,28,42
420570992,28,42
420571408,28,42
420570991,28,42
420570411,28,42
420570817,28,42
420570818,28,42
420570410,28,42
420569377,28,42
420570011,28,42
420569376,28,42
420568737,28,42
420568524,28,42
420568333,28,42
420567261,28,42
420567898,28,42
420567074,28,42
420566420,28,42
420566854,28,42
420565800,28,42
420566418,28,42
420566419,28,42
420565583,28,42
420565366,28,42
420564296,28,42
420564298,28,42
420564924,28,42
420564089,28,42
420564295,28,42
420564297,28,42
420570599,28,42
420569792,28,42
420570409,28,42
420570598,28,42
420570219,28,42
420570009,28,42
420569162,28,42
420570008,28,42
420568947,28,42
420569793,28,42
420568734,28,42
420568108,28,42
420567259,28,42
420569163,28,42
420568519,28,42
420568521,28,42
420566644,28,42
420567695,28,42
420568520,28,42
420567891,28,42
420568109,28,42
420566415,28,42
420566416,28,42
420570594,28,41
420570595,28,41
420568944,28,41
420570006,28,41
420569590,28,41
420570005,28,41
420568943,28,41
420568942,28,41
420568946,28,41
420569160,28,41
420568945,28,41
420568733,28,41
420568326,28,41
420568327,28,41
420568325,28,41
420567493,28,41
420567889,28,41
420566850,28,41
420566413,28,41
420568324,28,41
420567694,28,41
420567492,28,41
420567071,28,41
420566849,28,41
420566640,28,41
420566412,28,41
420570603,28,42
420570816,28,42
420569594,28,42
420570220,28,42
420569164,28,42
420568736,28,42
420568332,28,42
420568948,28,42
420568331,28,42
420567895,28,42
420567896,28,42
420567897,28,42
420566852,28,42
420567696,28,42
420566853,28,42
420566645,28,42
420565581,28,42
420566000,28,42
420565582,28,42
420565799,28,42
420563869,28,42
420565154,28,42
420564707,28,42
420564294,28,42
420563436,28,42
420563643,28,42
420563644,28,42
420562133,28,42
420562774,28,42
420562134,28,42
420561899,28,42
420567073,28,42
420569790,28,41
420569375,28,42
420569374,28,41
420568328,28,41
420567072,28,42
420567890,28,41
420566642,28,41
420565993,28,41
420566643,28,42
420566641,28,41
420565796,28,42
420565994,28,42
420565149,28,42
420564920,28,42
420564292,28,42
420563640,28,42
420564919,28,42
420564084,28,42
420564478,28,42
420563866,28,42
420566851,28,42
420565995,28,42
420566414,28,42
420565579,28,42
420565797,28,42
420565798,28,42
420565364,28,42
420565363,28,42
420565580,28,42
420565151,28,42
420564293,28,42
420565150,28,42
420564922,28,42
420564480,28,42
420565152,28,42
420564702,28,42
420564479,28,42
420564921,28,42
420564703,28,42
420563867,28,42
420564701,28,42
420562998,28,42
420562997,28,42
420564085,28,42
420563641,28,42
420563236,28,42
420565795,28,41
420565360,28,41
420565362,28,41
420565578,28,41
420565361,28,41
420565577,28,41
420564918,28,41
420564700,28,41
420563864,28,41
420564291,28,41
420562996,28,41
420564917,28,41
420564290,28,41
420563639,28,41
420562995,28,41
420563234,28,41
420563865,28,41
420562771,28,41
420562548,28,41
420561278,28,41
420561697,28,41
420562132,28,41
420561894,28,41
420561480,28,41
420561077,28,41
420560876,28,41
420561479,28,41
420560875,28,41
420565153,28,42
420564704,28,42
420564705,28,42
420564706,28,42
420564086,28,42
420563642,28,42
420564087,28,42
420563868,28,42
420564088,28,42
420562999,28,42
420563435,28,42
420563000,28,42
420562550,28,42
420562773,28,42
420561898,28,42
420561282,28,42
420561485,28,42
420561281,28,42
420563645,28,42
420563237,28,42
420563437,28,42
420563238,28,42
420562775,28,42
420563001,28,42
420560257,28,42
420561900,28,42
420562136,28,42
420562135,28,42
420561703,28,42
420561283,28,42
420560881,28,42
420558984,28,42
420559603,28,42
420560041,28,42
420560258,28,42
420559376,28,42
420559377,28,42
420559164,28,42
420558550,28,42
420558551,28,42
420558335,28,42
420556820,28,42
420557887,28,42
420557264,28,42
420557666,28,42
420557667,28,42
420556418,28,42
420556419,28,42
420555787,28,42
420556420,28,42
420555788,28,42
420554046,28,42
420563434,28,42
420562337,28,42
420563235,28,42
420562772,28,42
420562549,28,42
420561279,28,42
420561698,28,42
420561895,28,41
420561481,28,42
420561280,28,42
420560470,28,41
420559594,28,42
420559819,28,42
420560667,28,42
420560037,28,41
420559820,28,42
420559373,28,42
420562339,28,42
420562338,28,42
420561701,28,42
420561699,28,42
420561896,28,42
420561078,28,42
420561700,28,42
420561080,28,42
420560877,28,42
420560878,28,42
420561079,28,42
420559597,28,42
420559161,28,42
420559595,28,42
420559596,28,42
420558977,28,42
420558979,28,42
420558976,28,42
420558547,28,42
420558978,28,42
420557882,28,42
420556815,28,42
420558115,28,42
420557663,28,42
420556816,28,42
420556610,28,42
420556415,28,42
420555311,28,42
420555542,28,42
420555312,28,42
420555310,28,42
420560879,28,42
420561486,28,42
420560038,28,42
420560880,28,42
420560039,28,42
420560040,28,42
420559163,28,42
420559602,28,42
420559601,28,42
420559600,28,42
420559599,28,42
420558983,28,42
420558774,28,42
420558334,28,42
420558773,28,42
420558118,28,42
420558119,28,42
420557046,28,42
420557665,28,42
420557047,28,42
420559821,28,42
420559162,28,42
420557484,28,42
420560471,28,42
420559374,28,42
420557664,28,42
420559375,28,42
420556817,28,42
420555543,28,42
420558116,28,42
420558333,28,42
420557485,28,42
420558769,28,42
420559598,28,42
420557262,28,42
420555998,28,42
420555116,28,42
420561482,28,42
420560256,28,42
420554684,28,42
420557883,28,42
420556416,28,42
420558548,28,42
420558117,28,42
420558980,28,42
420558770,28,42
420557884,28,42
420557044,28,42
420555786,28,42
420558981,28,42
420561483,28,42
420561484,28,42
420561702,28,42
420561897,28,42
420560666,28,41
420560254,28,41
420560255,28,41
420560253,28,41
420559593,28,41
420560469,28,41
420560036,28,41
420559372,28,41
420558767,28,41
420557260,28,41
420559159,28,41
420558330,28,41
420558546,28,41
420557661,28,41
420558114,28,41
420557040,28,41
420557259,28,41
420557041,28,41
420557042,28,41
420556812,28,41
420556811,28,41
420556608,28,41
420556413,28,41
420555783,28,41
420556219,28,41
420554256,28,41
420555996,28,41
420555784,28,41
420554680,28,41
420554679,28,41
420554482,28,41
420404996,22,41
420404721,22,41
420406031,22,41
420405264,22,41
420404234,22,41
420404483,22,41
420403177,22,41
420402931,22,41
420402932,22,41
420402350,22,41
420402639,22,41
420401789,22,41
420402061,22,41
420401524,22,41
420402060,22,41
420401523,22,41
420400724,22,41
420400179,22,41
420401007,22,41
420401279,22,41
420399911,22,41
420400455,22,41
420399669,22,41
420399129,22,41
420398840,22,41
420398841,22,41
420404484,22,41
420404235,22,41
420403694,22,41
420403693,22,41
420403952,22,41
420403178,22,41
420403695,22,41
420402640,22,41
420402641,22,41
420402062,22,41
420401790,22,41
420400725,22,41
420402351,22,41
420401525,22,41
420400728,22,41
420400456,22,41
420400457,22,41
420400180,22,41
420399413,22,41
420398843,22,41
420398842,22,41
420402930,22,41
420402349,22,41
420402058,22,41
420402057,22,41
420401522,22,41
420400453,22,41
420401788,22,41
420402059,22,41
420400178,22,41
420398282,22,41
420400454,22,41
420398839,22,41
420399668,22,41
420397984,22,41
420397497,22,41
420396978,22,41
420396724,22,41
420394689,22,41
420395459,22,41
420396725,22,41
420394967,22,41
420394968,22,41
420393934,22,41
420394690,22,41
420393694,22,41
420394177,22,41
420394688,22,41
420393194,22,41
420394176,22,41
420394425,22,41
420394426,22,41
420395458,22,41
420399412,22,41
420401278,22,40
420402056,22,41
420401006,22,41
420399128,22,40
420397748,22,40
420398570,22,41
420398569,22,40
420396454,22,40
420397228,22,40
420395456,22,40
420396199,22,41
420395923,22,41
420395457,22,40
420395211,22,41
420393932,22,40
420393933,22,41
420393931,22,40
420393693,22,41
420393692,22,40
420392182,22,41
420392181,22,40
420391673,22,41
420392180,22,40
420391186,22,40
420390956,22,40
420390708,22,40
420389719,22,40
420390483,22,40
420389463,22,41
420388968,22,40
420397752,22,41
420397750,22,41
420398283,22,41
420397501,22,41
420397498,22,41
420397500,22,41
420397499,22,41
420397751,22,41
420397229,22,41
420396979,22,41
420396455,22,41
420394178,22,41
420396727,22,41
420396726,22,41
420396200,22,41
420395460,22,41
420394427,22,41
420394179,22,41
420393935,22,41
420392921,22,41
420393196,22,41
420392922,22,41
420391917,22,41
420392923,22,41
420391675,22,41
420391676,22,41
420391916,22,41
420392183,22,41
420391422,22,41
420390484,22,41
420390485,22,41
420393443,22,41
420393195,22,41
420393193,22,41
420392689,22,41
420392441,22,41
420392690,22,41
420392440,22,41
420391674,22,41
420390709,22,41
420391421,22,41
420391915,22,41
420390957,22,41
420389961,22,41
420389208,22,41
420388970,22,41
420388969,22,41
420388445,22,41
420388180,22,41
420390710,22,41
420390486,22,41
420390222,22,41
420388971,22,41
420387933,22,41
420388447,22,41
420388448,22,41
420388972,22,41
420388973,22,41
420389209,22,41
420389720,22,41
420389962,22,41
420401268,22,39
420401270,22,39
420400448,22,39
420400721,22,39
420400174,22,39
420400449,22,39
420399406,22,39
420399904,22,39
420398271,22,39
420397220,22,39
420396187,22,39
420397218,22,39
420396971,22,39
420397219,22,39
420396188,22,39
420395693,22,39
420394420,22,39
420395446,22,39
420394684,22,39
420393922,22,39
420401269,22,39
420401271,22,39
420399662,22,39
420399408,22,39
420399905,22,39
420399407,22,39
420398834,22,39
420398273,22,39
420398565,22,39
420398274,22,39
420397743,22,39
420398275,22,39
420398272,22,39
420398566,22,39
420397975,22,39
420398276,22,39
420397976,22,39
420397744,22,39
420397221,22,39
420396448,22,39
420396972,22,39
420396449,22,39
420395694,22,39
420395447,22,39
420396189,22,39
420394685,22,39
420395448,22,39
420394962,22,39
420393926,22,39
420393925,22,39
420392916,22,39
420393689,22,39
420393923,22,39
420393187,22,39
420393924,22,39
420393440,22,39
420393439,22,39
420392437,22,39
420391668,22,39
420392436,22,39
420391910,22,39
420391184,22,39
420390217,22,39
420390703,22,39
420391414,22,39
420391183,22,39
420390477,22,39
420389714,22,39
420389952,22,39
420389457,22,39
420394682,22,39
420394166,22,39
420393438,22,39
420394683,22,39
420393437,22,39
420393688,22,39
420392173,22,39
420389201,22,39
420392683,22,39
420391666,22,39
420391667,22,39
420391413,22,39
420391182,22,39
420390476,22,39
420390702,22,39
420390216,22,39
420390953,22,39
420389951,22,39
420389713,22,39
420389203,22,39
420388959,22,39
420389202,22,39
420388173,22,39
420387922,22,39
420389204,22,39
420393191,22,40
420392177,22,40
420391419,22,40
420391671,22,40
420389207,22,40
420390481,22,40
420389958,22,40
420388687,22,40
420390220,22,40
420389957,22,40
420388965,22,40
420389206,22,40
420388440,22,40
420388688,22,40
420392685,22,40
420392439,22,40
420392438,22,40
420392684,22,40
420389956,22,40
420391670,22,40
420391418,22,40
420391185,22,40
420390480,22,40
420390954,22,40
420388964,22,40
420390219,22,40
420389717,22,40
420388174,22,40
420387681,22,40
420388963,22,40
420389205,22,40
420387928,22,40
420388962,22,40
420387927,22,40
420389458,22,40
420389459,22,40
420389954,22,40
420389955,22,40
420390705,22,40
420390706,22,40
420391417,22,40
420389460,22,40
420389461,22,40
420389462,22,40
420388443,22,40
420388966,22,40
420388967,22,40
420388960,22,40
420388961,22,40
420392694,22,42
420391925,22,42
420391680,22,42
420391924,22,42
420390711,22,42
420390490,22,42
420390964,22,42
420390229,22,42
420389966,22,42
420390231,22,42
420390230,22,42
420389467,22,42
420388975,22,42
420389468,22,42
420388694,22,42
420389211,22,42
420388451,22,42
420387689,22,42
420390491,22,42
420390960,22,41
420390959,22,41
420390958,22,41
420390487,22,41
420390224,22,41
420390223,22,41
420390225,22,41
420387934,22,41
420386896,22,41
420389721,22,41
420388691,22,41
420388183,22,41
420389965,22,41
420389723,22,41
420389464,22,41
420388184,22,41
420386425,22,41
420389465,22,41
420388450,22,41
420388974,22,41
420387936,22,42
420465046,24,46
420465525,24,46
420464811,24,46
420464344,24,46
420464343,24,46
420464130,24,46
420463384,24,46
420463385,24,46
420463882,24,46
420463386,24,46
420462488,24,46
420462489,24,46
420461607,24,46
420461809,24,46
420461810,24,46
420461358,24,46
420460199,24,46
420460677,24,46
420460907,24,46
420459973,24,46
420459508,24,46
420459975,24,46
420460200,24,46
420459974,24,46
420459261,24,46
420458785,24,46
420459744,24,46
420459745,24,46
420466225,24,46
420465047,24,46
420468003,24,46
420468004,24,46
420468902,24,46
420469560,24,46
420466434,24,46
420468682,24,47
420469132,24,47
420468008,24,47
420468244,24,47
420467551,24,47
420467797,24,47
420464816,24,47
420467134,24,47
420466228,24,47
